NOME,CATEGORIA,GRUPO,ESFERA,CRIAÇÃO,ATO LEGAL,ULTIMA ATUALIZAÇÃO,CODUC,ÓRGÃO GESTOR
RESERVA BIOLÓGICA DO CÓRREGO GRANDE,Reserva Biológica,PI,federal,"1989",Decreto nº 97657 de 12/04/1989,28/09/2007,0000.00.0205,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA BIOLÓGICA DO ABUFARI,Reserva Biológica,PI,federal,"1982",Decreto nº 87585 de 20/09/1982,01/02/2016,0000.00.0194,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA BIOLÓGICA ESTADUAL DO AGUAÍ,Reserva Biológica,PI,estadual,"1983",Decreto nº 10.635 de 01/07/1983,29/03/2010,0000.42.0781,Fundação de Meio Ambiente de Santa Catarina
RESERVA BIOLÓGICA ESTADUAL DA PRAIA DO SUL,Reserva Biológica,PI,estadual,"1981",Decreto nº 4972 de 03/12/1981,07/07/2014,0000.33.0728,Instituto Estadual do Ambiente do Rio de Janeiro
RESERVA BIOLÓGICA DO PARQUE EQUITATIVA,Reserva Biológica,PI,municipal,"2009",Decreto nº 5738 de 09/12/2009,01/02/2016,0170.33.3230,"Secretaria Municipal de Meio Ambiente, Agricultura e Abastecimento de Duque de Caxias - RJ"
RESERVA BIOLOGICA DE PEDRA TALHADA,Reserva Biológica,PI,federal,"1989",Decreto nº 98524 de 13/12/1989,30/11/2007,0000.00.0197,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO,Reserva Biológica,PI,federal,"2005",Decreto nº S/N de 20/05/2005,05/02/2016,0000.00.0216,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA BIOLÓGICA GUARIBAS,Reserva Biológica,PI,federal,"1990",Decreto nº 98884 de 25/01/1990,30/11/2007,0000.00.0196,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA BIOLóGICA ESTADUAL DA BIODIVERSIDADE COP9 MOP4,Reserva Biológica,PI,estadual,"2010",Decreto nº 6045 de 08/01/2010,18/03/2016,0000.41.3333,Instituto Ambiental do Paraná
RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS,Reserva Biológica,PI,estadual,"1990",Decreto nº 12836 de 09/03/1990,05/02/2016,0000.13.1011,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA,Reserva de Desenvolvimento Sustentável,US,estadual,"2006",Decreto nº 26.009 de 03/07/2006,05/02/2016,0000.13.1977,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO JUMA,Reserva de Desenvolvimento Sustentável,US,estadual,"2006",Decreto nº 26010 de 03/07/2006,15/02/2016,0000.13.1573,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL VEREDAS DO ACARI,Reserva de Desenvolvimento Sustentável,US,estadual,"2003",Decreto nº S/NÚMERO de 22/10/2003,21/08/2009,0000.31.0416,Instituto Estadual de Florestas de Minas Gerais
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO TUPÉ,Reserva de Desenvolvimento Sustentável,US,municipal,"2005",Decreto nº 8044 de 30/08/2005,14/02/2012,0260.13.2556,Secretaria Municipal de Meio Ambiente e Sustentabilidade de Manaus - AM
RDS DOS PINHEIRINHOS,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1691,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RDS DA BARRA DO UNA,Reserva de Desenvolvimento Sustentável,US,estadual,"2013",Lei ordinária nº 14.982 de 09/04/2013,30/09/2015,0000.35.1687,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RDS QUILOMBOS DE BARRA DO TURVO,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1692,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL VITóRIA DE SOUZEL,Reserva de Desenvolvimento Sustentável,US,estadual,"2016",Decreto nº 1.566 de 20/06/2016,22/02/2017,0000.15.3480,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará
RDS DO DESPRAIADO,Reserva de Desenvolvimento Sustentável,US,estadual,"2013",Lei ordinária nº 14.982 de 09/04/2013,30/09/2015,0000.35.1689,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO AMAPÁ,Reserva de Desenvolvimento Sustentável,US,estadual,"2005",Decreto nº 25041 de 02/06/2005,15/02/2016,0000.13.0988,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL IGAPÓ-AÇU,Reserva de Desenvolvimento Sustentável,US,estadual,"2009",Decreto nº 28.420 de 30/03/2009,15/02/2016,0000.13.1732,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO,Reserva de Desenvolvimento Sustentável,US,estadual,"2002",Lei ordinária nº 6.451 de 11/04/2002,19/02/2016,0000.15.1031,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PIRAQUE-AÇÚ E PIRAQUE-MIRIM,Reserva de Desenvolvimento Sustentável,US,municipal,"1986",Lei ordinária nº 994 de 14/07/1986,12/11/2013,0060.32.2919,Prefeitura Municipal de Aracruz - ES
RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA,Reserva de Desenvolvimento Sustentável,US,estadual,"2007",Lei ordinária nº 8464 de 27/02/2007,27/10/2011,0000.32.1832,Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ,Reserva de Desenvolvimento Sustentável,US,estadual,"1998",Decreto nº 19021 de 06/08/1998,25/02/2016,0000.13.0981,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ARIPUANÃ,Reserva de Desenvolvimento Sustentável,US,estadual,"2005",Decreto nº 24811 de 21/01/2005,15/02/2016,0000.13.0982,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO MATUPIRI,Reserva de Desenvolvimento Sustentável,US,estadual,"2009",Decreto nº 28.423 de 30/03/2009,15/02/2016,0000.13.1735,Secretaria de Estado do Meio Ambiente do Amazonas
RDS BARREIRO ANHEMAS,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1688,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ,Reserva de Desenvolvimento Sustentável,US,estadual,"2005",Decreto nº 25039 de 02/06/2005,15/02/2016,0000.13.0989,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ,Reserva de Desenvolvimento Sustentável,US,estadual,"1990",Decreto nº 12836 de 09/03/1990,15/02/2016,0000.13.0986,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL MUNICIPAL DO MANGUEZAL DE CARIACICA,Reserva de Desenvolvimento Sustentável,US,municipal,"2007",Decreto nº 77 de 21/09/2007,26/04/2012,0130.32.2599,Secretaria Municipal de Meio Ambiente de Cariacica - ES
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL MUNICIPAL PAPAGAIO,Reserva de Desenvolvimento Sustentável,US,municipal,"2011",Decreto nº 3692 de 23/11/2011,27/07/2012,0040.32.2539,Secretaria de Meio Ambiente de Anchieta - ES
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL DO RIO IRATAPURU,Reserva de Desenvolvimento Sustentável,US,estadual,"1997",Lei ordinária nº 0392 de 11/12/1997,29/03/2016,0000.16.0292,Secretaria de Estado do Meio Ambiente do Amapá
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 3.355 de 30/12/2008,15/02/2016,0000.13.1730,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL DA ILHA DO MORRO DO AMARAL,Reserva de Desenvolvimento Sustentável,US,municipal,"1989",Decreto nº 6.182 de 12/08/1989,06/11/2013,0910.42.2927,Secretaria do Meio Ambiente de Joinville - SC
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO AVENTUREIRO,Reserva de Desenvolvimento Sustentável,US,estadual,"1990",Decreto nº 15983 de 28/11/1990,06/08/2014,0000.33.0723,Instituto Estadual do Ambiente do Rio de Janeiro
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CANUMÃ,Reserva de Desenvolvimento Sustentável,US,estadual,"2005",Decreto nº 25026 de 23/05/2005,15/02/2016,0000.13.0984,Secretaria de Estado do Meio Ambiente do Amazonas
RDS LAVRAS,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1690,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL NASCENTES GERAIZEIRAS,Reserva de Desenvolvimento Sustentável,US,federal,"2014",Decreto nº Sem número de 14/10/2014,22/10/2014,0000.00.3135,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA,Reserva de Desenvolvimento Sustentável,US,estadual,"2002",Lei ordinária nº 6.451 de 11/04/2002,19/02/2016,0000.15.1030,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM,Reserva de Desenvolvimento Sustentável,US,estadual,"2003",Decreto nº 23724 de 08/09/2003,15/02/2016,0000.13.0985,Secretaria de Estado do Meio Ambiente do Amazonas
RDS ITAPANHAPIMA,Reserva de Desenvolvimento Sustentável,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1693,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS,Reserva de Desenvolvimento Sustentável,US,estadual,"2003",Decreto nº 23723 de 08/09/2003,25/02/2016,0000.13.0987,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL  ITATUPã-BAQUIá,Reserva de Desenvolvimento Sustentável,US,federal,"2005",Decreto nº S/N de 15/06/2005,12/02/2016,0000.00.0218,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARARATI,Reserva de Desenvolvimento Sustentável,US,estadual,"2005",Decreto nº 24.813 de 25/01/2005,15/02/2016,0000.13.0983,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL ESTADUAL PONTA DO TUBARãO,Reserva de Desenvolvimento Sustentável,US,estadual,"2003",Lei ordinária nº 8349 de 18/07/2003,27/06/2007,0000.24.1468,Instituto de Desenvolvimento Sustentável e Meio Ambiente do Rio Grande do Norte
RESERVA DE DESENVOLVIMENTO SUSTENTAVEL PURANGA CONQUISTA,Reserva de Desenvolvimento Sustentável,US,estadual,"2014",Decreto nº 4.015 de 24/03/2014,22/02/2016,0000.13.3182,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA DE DESENVOLVIMENTO SUSTENTáVEL CAMPO DAS MANGABAS,Reserva de Desenvolvimento Sustentável,US,estadual,"2016",Decreto nº 1.567 de 20/06/2016,22/02/2017,0000.15.3481,Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará
RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO UATUMÃ,Reserva de Desenvolvimento Sustentável,US,estadual,"2004",Decreto nº 24.295 de 25/06/2004,15/02/2016,0000.13.0990,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA EXTRATIVISTA TAQUARI,Reserva Extrativista,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1686,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA EXTRATIVISTA RIO PRETO-JACUNDÁ,Reserva Extrativista,US,estadual,"1996",Decreto nº 7336 de 19/01/1996,11/02/2016,0000.11.0777,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA DO MéDIO PURúS,Reserva Extrativista,US,federal,"2008",Decreto nº s/n de 09/05/2008,05/02/2016,0000.00.1606,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MARINHA CAETÉTAPERAÇU,Reserva Extrativista,US,federal,"2005",Decreto nº S/N de 23/05/2005,26/09/2007,0000.00.0248,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA CHICO MENDES,Reserva Extrativista,US,federal,"1990",Decreto nº nº 99144 de 13/03/1990,15/02/2016,0000.00.0222,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA IPÊ,Reserva Extrativista,US,estadual,"1995",Decreto nº 7101 de 08/09/1995,01/03/2012,0000.11.0749,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA MARACATIARA,Reserva Extrativista,US,estadual,"1995",Decreto nº 7096 de 08/09/1995,01/03/2012,0000.11.0744,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA DO CIRIÁCO,Reserva Extrativista,US,federal,"1992",Decreto nº 534 de 21/05/1992,29/04/2011,0000.00.1519,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MOGNO,Reserva Extrativista,US,estadual,"1995",Decreto nº 7099 de 08/09/1995,01/03/2012,0000.11.0747,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA MARINHA PIRAJUBAÉ,Reserva Extrativista,US,federal,"1992",Decreto nº 533 de 21/05/1992,26/09/2007,0000.00.0255,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,Reserva Extrativista,US,federal,"2005",Decreto nº S/N de 18/02/2005,22/02/2016,0000.00.0257,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MARINHA TRACUATEUA,Reserva Extrativista,US,federal,"2005",Decreto nº S/N de 23/05/2005,12/03/2010,0000.00.0250,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DO RIO JUTAÍ,Reserva Extrativista,US,federal,"2002",Decreto nº s/n de 17/07/2002,08/01/2016,0000.00.0239,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA,Reserva Extrativista,US,federal,"2002",Decreto nº S/N de 16/12/2002,12/02/2016,0000.00.0243,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MARACANÃ,Reserva Extrativista,US,federal,"2002",Decreto nº S/N de 16/12/2002,15/02/2016,0000.00.0227,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA SUCUPIRA,Reserva Extrativista,US,estadual,"1995",Decreto nº 7104 de 08/09/1995,01/03/2012,0000.11.0752,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA FREIJÓ,Reserva Extrativista,US,estadual,"1995",Decreto nº 7097 de 08/09/1995,01/03/2012,0000.11.0745,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA BAIXO RIO BRANCO JAUAPERI,Reserva Extrativista,US,federal,"2018",Decreto nº 9401 de 06/06/2018,19/06/2018,0000.00.3693,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA GARROTE,Reserva Extrativista,US,estadual,"1995",Decreto nº 7109 de 08/09/1995,01/03/2012,0000.11.0757,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA MARINHA ARAI-PEROBA,Reserva Extrativista,US,federal,"2005",Decreto legislativo nº S/N de 23/05/2005,26/09/2007,0000.00.0247,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA LAGO DO CEDRO,Reserva Extrativista,US,federal,"2006",Decreto nº S/N de 12/09/2006,25/09/2007,0000.00.0287,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA ITUXí,Reserva Extrativista,US,federal,"2008",Decreto nº S/N de 06/06/2008,02/03/2016,0000.00.1628,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DA BAíA DO TUBARãO,Reserva Extrativista,US,federal,"2018",Decreto nº 9340 de 06/04/2018,15/05/2018,0000.00.3653,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA JATOBÁ,Reserva Extrativista,US,estadual,"1995",Decreto nº 7102 de 08/09/1995,01/03/2012,0000.11.0750,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA RIO PACAÁS NOVOS,Reserva Extrativista,US,estadual,"1995",Decreto nº 6953 de 19/07/1995,11/02/2016,0000.11.0772,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO,Reserva Extrativista,US,federal,"2002",Decreto nº S/N de 16/12/2002,05/02/2016,0000.00.0223,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,Reserva Extrativista,US,federal,"2002",Decreto nº s/n de 19/10/2002,16/03/2016,0000.00.0232,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA  DO RECANTO DAS ARARAS DE TERRA RONCA,Reserva Extrativista,US,federal,"2006",Decreto nº S/N de 12/09/2006,24/09/2007,0000.00.0286,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DO LAGO DO CAPANÃ GRANDE,Reserva Extrativista,US,federal,"2004",Decreto nº s/n de 04/06/2004,03/02/2016,0000.00.0242,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA ALTO TARAUACÁ,Reserva Extrativista,US,federal,"2000",Decreto nº S/N de 09/11/2000,01/02/2016,0000.00.0274,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA AQUARIQUARA,Reserva Extrativista,US,estadual,"1995",Decreto nº 7106 de 08/09/1995,01/03/2012,0000.11.0754,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ,Reserva Extrativista,US,federal,"2001",Decreto nº s/n de 28/09/2001,23/04/2010,0000.00.0246,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE,Reserva Extrativista,US,federal,"2009",Decreto nº S/N de 05/06/2009,23/04/2010,0000.00.1809,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA ARIÓCA PRUANÃ,Reserva Extrativista,US,federal,"2005",Decreto nº S/N de 17/11/2005,11/02/2016,0000.00.0273,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA RIO IRIRI,Reserva Extrativista,US,federal,"2006",Decreto nº S/N de 06/06/2006,04/02/2016,0000.00.0280,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA SERINGUEIRA,Reserva Extrativista,US,estadual,"1995",Decreto nº 7108 de 08/09/1995,01/03/2012,0000.11.0756,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA ROXINHO,Reserva Extrativista,US,estadual,"1995",Decreto nº 7107 de 08/09/1995,01/03/2012,0000.11.0755,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA MARINHA DE SOURE,Reserva Extrativista,US,federal,"2001",Decreto nº S/N de 23/11/2001,23/04/2010,0000.00.0254,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA ILHA DO TUMBA,Reserva Extrativista,US,estadual,"2008",Lei ordinária nº 12810 de 21/02/2008,30/09/2015,0000.35.1685,Fundação para Conservação e a Produção Florestal do Estado de São Paulo
RESERVA EXTRATIVISTA DO GUARIBA,Reserva Extrativista,US,estadual,"2005",Decreto nº 25.040 de 02/06/2005,15/02/2016,0000.13.0992,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA EXTRATIVISTA ALTO JURUÁ,Reserva Extrativista,US,federal,"1990",Decreto nº nº 98.863 de 24/01/1990,22/10/2014,0000.00.1517,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA,Reserva Extrativista,US,federal,"2014",Decreto nº sem número de 13/10/2014,12/02/2016,0000.00.3132,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DO BATOQUE,Reserva Extrativista,US,federal,"2003",Decreto nº S/N de 06/06/2003,24/09/2007,0000.00.0231,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA ANGELIM,Reserva Extrativista,US,estadual,"1995",Decreto nº 7095 de 08/09/1995,01/03/2012,0000.11.0743,Secretaria de Estado do Desenvolvimento Ambiental de Rondônia
RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA,Reserva Extrativista,US,federal,"2006",Decreto nº S/N de 06/06/2006,22/03/2016,0000.00.0282,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MANDIRA,Reserva Extrativista,US,federal,"2002",Decreto nº S/N de 16/12/2002,25/09/2007,0000.00.0234,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL,Reserva Extrativista,US,federal,"1992",Decreto nº 536 de 21/05/1992,31/05/2011,0000.00.1520,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MÉDIO JURUÁ,Reserva Extrativista,US,federal,"1997",Decreto nº s/n de 04/03/1997,04/02/2016,0000.00.0235,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DE CURURUPU,Reserva Extrativista,US,federal,"2004",Decreto nº S/N de 03/06/2004,07/01/2016,0000.00.0279,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA DE CASSURUBá,Reserva Extrativista,US,federal,"2009",Decreto nº S/N de 05/06/2009,23/04/2010,0000.00.1808,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA CATUÁ-IPIXUNA,Reserva Extrativista,US,estadual,"2003",Decreto nº 23722 de 08/09/2003,15/02/2016,0000.13.0991,Secretaria de Estado do Meio Ambiente do Amazonas
RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO,Reserva Extrativista,US,federal,"2004",Decreto nº s/n de 09/11/2004,18/02/2016,0000.00.0258,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA MATA GRANDE,Reserva Extrativista,US,federal,"1992",Decreto nº 532 de 20/05/1992,31/05/2011,0000.00.0226,Instituto Chico Mendes de Conservação da Biodiversidade
RESERVA EXTRATIVISTA RIO CAJARI,Reserva Extrativista,US,federal,"1990",Decreto nº 99.145 de 13/03/1990,04/02/2016,0000.00.1518,Instituto Chico Mendes de Conservação da Biodiversidade
